review,rating,date,bank,source,language,sentiment,sentiment_score,themes
very nice mobile banking app my favourite,5,2025-08-16,BOA,Google Play,en,POSITIVE,0.9997608065605164,['Other']
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15,BOA,Google Play,en,NEGATIVE,0.9977737069129944,['App Performance']
best apps,5,2025-08-15,BOA,Google Play,other,POSITIVE,0.999784529209137,['Other']
the worst app ever to exist in a bank history,1,2025-08-15,BOA,Google Play,en,NEGATIVE,0.9997841715812683,['Other']
Best mobile app in the country,5,2025-08-14,BOA,Google Play,en,POSITIVE,0.999710738658905,['Other']
not fast,2,2025-08-12,BOA,Google Play,en,NEGATIVE,0.9949790835380554,['App Performance']
keeps freezing at the front page.,1,2025-08-10,BOA,Google Play,en,NEGATIVE,0.9948282837867737,['Other']
it is not working on redminote 11 pro+ pls fix it,1,2025-08-08,BOA,Google Play,en,NEGATIVE,0.9996861219406128,['App Performance']
abseniya bank app,5,2025-08-08,BOA,Google Play,other,NEGATIVE,0.6962250471115112,['Other']
yes goode app,5,2025-08-03,BOA,Google Play,other,POSITIVE,0.9997490048408508,['Other']
Great App,5,2025-08-02,BOA,Google Play,en,POSITIVE,0.999821126461029,['Other']
1) Crashes repeatedly 2) Takes Century to Boot 3) Repeatedly requires Update which is very annoying. 4) It doesn't ask for Password for one step confirmation when transferring money. 5) Automatically stops music when the app is launched (it doesn't really matter just fyi) Overall this have to be the worst mobile banking app I have tried so far and should not be released with all these bugs & issues.,1,2025-08-02,BOA,Google Play,en,NEGATIVE,0.999749481678009,"['App Performance', 'User Interface']"
ረጀብነሱ,1,2025-07-31,BOA,Google Play,am,POSITIVE,0.3085778057575226,['Other']
The Worst Mobile Banking App.,1,2025-07-31,BOA,Google Play,en,NEGATIVE,0.9997994303703308,['Other']
giod,5,2025-07-30,BOA,Google Play,other,POSITIVE,0.9893913269042969,['Other']
best bank in ethiopia,5,2025-07-29,BOA,Google Play,en,POSITIVE,0.999733030796051,['Other']
waqayyoo,5,2025-07-28,BOA,Google Play,other,POSITIVE,0.5036852359771729,['Other']
please is not working,2,2025-07-27,BOA,Google Play,en,NEGATIVE,0.9997643828392029,['App Performance']
nothing when I need to install the Apk it say that re-up date,5,2025-07-25,BOA,Google Play,en,NEGATIVE,0.9985933899879456,['Other']
I can log in from any where,5,2025-07-23,BOA,Google Play,en,NEGATIVE,0.9497753977775574,['Other']
😇,3,2025-07-20,BOA,Google Play,unknown,NEUTRAL,0.0,['Other']
no proplem,5,2025-07-20,BOA,Google Play,other,NEGATIVE,0.9912227392196655,['Other']
excellent app,5,2025-07-18,BOA,Google Play,other,POSITIVE,0.9998356103897095,['Other']
good work,5,2025-07-15,BOA,Google Play,other,POSITIVE,0.9998413324356079,['Other']
☹️,5,2025-07-15,BOA,Google Play,unknown,NEUTRAL,0.0,['Other']
Great BoA,5,2025-07-14,BOA,Google Play,en,POSITIVE,0.9992689490318298,['Other']
Okay,4,2025-07-13,BOA,Google Play,other,POSITIVE,0.9997709393501282,['Other']
not working,1,2025-07-12,BOA,Google Play,other,NEGATIVE,0.9997778534889221,['App Performance']
This App is Getting worse and worse with every update,2,2025-07-11,BOA,Google Play,en,NEGATIVE,0.999568521976471,['Other']
ምርጥ ነው,1,2025-07-10,BOA,Google Play,am,POSITIVE,0.34280773997306824,['Other']
meku,5,2025-07-07,BOA,Google Play,other,POSITIVE,0.9421749114990234,['Other']
awasome app go a head,5,2025-07-04,BOA,Google Play,en,NEGATIVE,0.9980922341346741,['Other']
it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,BOA,Google Play,en,NEGATIVE,0.9994389414787292,['App Performance']
"The App is nice and easy to use but after some time it crushed and said ""Error check your device connectivity"" please fix it",3,2025-07-02,BOA,Google Play,en,NEGATIVE,0.9973018169403076,['Transaction Issues']
Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,BOA,Google Play,en,NEGATIVE,0.9851245284080505,['Other']
"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,BOA,Google Play,en,NEGATIVE,0.9996988773345947,['Other']
amazing Banks App👌👌,3,2025-06-25,BOA,Google Play,other,POSITIVE,0.9998063445091248,['Other']
good App fore me,5,2025-06-25,BOA,Google Play,en,POSITIVE,0.9998444318771362,['Other']
"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,BOA,Google Play,en,NEGATIVE,0.9995253086090088,['App Performance']
fantastic,5,2025-06-22,BOA,Google Play,other,POSITIVE,0.9998743534088135,['Other']
it's nice to use.,5,2025-06-21,BOA,Google Play,en,POSITIVE,0.999835729598999,['Other']
app doesn't start,1,2025-06-21,BOA,Google Play,other,NEGATIVE,0.9973676800727844,['Other']
Excellent application,5,2025-06-18,BOA,Google Play,other,POSITIVE,0.9998571872711182,['Other']
its very bad app its very slow,1,2025-06-17,BOA,Google Play,en,NEGATIVE,0.9998086094856262,['App Performance']
ብዙዬ ሺዋየ በለጠ,1,2025-06-15,BOA,Google Play,am,POSITIVE,0.37613287568092346,['Other']
Good job!,5,2025-06-13,BOA,Google Play,other,POSITIVE,0.9998481273651123,['Other']
best financial app.,5,2025-06-12,BOA,Google Play,en,POSITIVE,0.9997761845588684,['Other']
ቆንጆ ነው በርቱ,5,2025-06-11,BOA,Google Play,am,POSITIVE,0.37613287568092346,['Other']
the worst app humans ever created,1,2025-06-09,BOA,Google Play,en,NEGATIVE,0.9998008608818054,['Other']
it's not working,3,2025-06-05,BOA,Google Play,other,NEGATIVE,0.9997857213020325,['App Performance']
"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,BOA,Google Play,en,NEGATIVE,0.9994151592254639,"['App Performance', 'Transaction Issues']"
exceptional,5,2025-06-03,BOA,Google Play,other,POSITIVE,0.9998514652252197,['Other']
BoA Mobile good bank,5,2025-06-02,BOA,Google Play,other,POSITIVE,0.9984728693962097,['Other']
this is worest app 24/7 loading,1,2025-06-01,BOA,Google Play,en,NEGATIVE,0.9934743046760559,['Other']
BoA system is confartable,5,2025-05-31,BOA,Google Play,en,NEGATIVE,0.9980142116546631,['Other']
"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,Google Play,en,NEGATIVE,0.9998049139976501,['Other']
Good service.,3,2025-05-25,BOA,Google Play,en,POSITIVE,0.9998533725738525,['Customer Support']
the app crush frequently,1,2025-05-24,BOA,Google Play,en,NEGATIVE,0.998525083065033,['Other']
You guys keeps getting worst,1,2025-05-22,BOA,Google Play,other,NEGATIVE,0.9997075200080872,['Other']
"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,BOA,Google Play,en,NEGATIVE,0.9990266561508179,"['User Interface', 'App Performance']"
BoA,2,2025-05-20,BOA,Google Play,en,NEGATIVE,0.7410537600517273,['Other']
but not opening on android,4,2025-05-19,BOA,Google Play,en,NEGATIVE,0.9952228665351868,['Other']
Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,BOA,Google Play,en,NEGATIVE,0.9997984766960144,['Other']
amazing,5,2025-05-18,BOA,Google Play,other,POSITIVE,0.999875545501709,['Other']
"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,BOA,Google Play,en,NEGATIVE,0.9992283582687378,['Other']
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,BOA,Google Play,en,NEGATIVE,0.9994921684265137,['Customer Support']
liking this application good 👍,5,2025-05-07,BOA,Google Play,en,POSITIVE,0.9996829032897949,['Other']
"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,BOA,Google Play,en,NEGATIVE,0.9989790916442871,['Other']
it's really good 👍,5,2025-04-23,BOA,Google Play,en,POSITIVE,0.9998701810836792,['Other']
Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,BOA,Google Play,en,NEGATIVE,0.9995198249816895,['Transaction Issues']
"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,BOA,Google Play,en,NEGATIVE,0.9997255206108093,['App Performance']
It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,BOA,Google Play,en,NEGATIVE,0.9996699094772339,['App Performance']
yideg,1,2025-04-17,BOA,Google Play,other,NEGATIVE,0.7675808668136597,['Other']
great boa,5,2025-04-10,BOA,Google Play,en,POSITIVE,0.9992689490318298,['Other']
boa of mobile backing,5,2025-04-09,BOA,Google Play,en,NEGATIVE,0.980626106262207,['Other']
faster bank of Abissinya,5,2025-04-08,BOA,Google Play,en,POSITIVE,0.9722142815589905,['App Performance']
i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,BOA,Google Play,en,NEGATIVE,0.9996716976165771,['Other']
it just doesn't work...so frustrating,1,2025-04-07,BOA,Google Play,en,NEGATIVE,0.999774158000946,['Other']
like,5,2025-04-06,BOA,Google Play,other,POSITIVE,0.9910564422607422,['Other']
it's not work correctly... you must have update it,1,2025-04-06,BOA,Google Play,en,NEGATIVE,0.9998013377189636,['Other']
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,BOA,Google Play,en,POSITIVE,0.9575353264808655,"['Transaction Issues', 'App Performance']"
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,BOA,Google Play,en,NEGATIVE,0.5856852531433105,['Other']
good but they don't update enough don't add new things,3,2025-04-04,BOA,Google Play,en,NEGATIVE,0.9693678617477417,['Other']
it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-03-31,BOA,Google Play,en,NEGATIVE,0.9990907907485962,['App Performance']
"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,BOA,Google Play,en,NEGATIVE,0.9973751306533813,['Customer Support']
good application,5,2025-03-30,BOA,Google Play,en,POSITIVE,0.999854564666748,['Other']
this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,BOA,Google Play,en,NEGATIVE,0.9995684027671814,"['App Performance', 'Transaction Issues']"
"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,BOA,Google Play,en,NEGATIVE,0.9996182918548584,['Other']
always problematic hardly works,1,2025-03-26,BOA,Google Play,en,NEGATIVE,0.9995555281639099,['Other']
considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,BOA,Google Play,en,NEGATIVE,0.9997418522834778,['Other']
"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,BOA,Google Play,en,NEGATIVE,0.9998050332069397,['Other']
great BoA,5,2025-03-22,BOA,Google Play,en,POSITIVE,0.9992689490318298,['Other']
i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,BOA,Google Play,en,NEGATIVE,0.9988333582878113,['Transaction Issues']
there is no speed,1,2025-03-19,BOA,Google Play,en,NEGATIVE,0.9994422793388367,['App Performance']
"For anyone who wants to download it, just don't!!!",1,2025-03-19,BOA,Google Play,en,NEGATIVE,0.9993981122970581,['Other']
wonderful,5,2025-03-19,BOA,Google Play,other,POSITIVE,0.9998772144317627,['Other']
all worck,5,2025-03-19,BOA,Google Play,en,NEGATIVE,0.9971314668655396,['Other']
Loved it,5,2025-03-14,BOA,Google Play,en,POSITIVE,0.9998797178268433,['Other']
Wow,1,2025-03-14,BOA,Google Play,other,POSITIVE,0.999592125415802,['Other']
"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,BOA,Google Play,en,NEGATIVE,0.9985970854759216,['Other']
Improved to be the best,5,2025-03-11,BOA,Google Play,en,POSITIVE,0.9998570680618286,['Other']
"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,BOA,Google Play,en,NEGATIVE,0.9974843263626099,"['Transaction Issues', 'Fees & Charges']"
BoA Greqt Ethiopian bank.,5,2025-03-11,BOA,Google Play,en,NEGATIVE,0.8457716703414917,['Other']
"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,BOA,Google Play,en,NEGATIVE,0.9994600415229797,['App Performance']
Almost better compared to cbe where it is not qualified for,4,2025-03-09,BOA,Google Play,en,NEGATIVE,0.9741679430007935,['Other']
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,BOA,Google Play,en,POSITIVE,0.9998214840888977,['Other']
Wonderfull app,5,2025-03-08,BOA,Google Play,en,POSITIVE,0.9998815059661865,['Other']
i can't use this app why?,5,2025-03-07,BOA,Google Play,en,NEGATIVE,0.9993101358413696,['Other']
Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,BOA,Google Play,en,NEGATIVE,0.9997013211250305,['Other']
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,BOA,Google Play,en,NEGATIVE,0.9998133778572083,['Other']
